Date, Open, High, Low, Close, Volume
01/28/15, 76.90, 77.638, 76.00, 76.24, 53306422
01/27/15, 76.71, 76.88, 75.63, 75.78, 20109977
01/26/15, 77.98, 78.47, 77.29, 77.495, 19260820
01/23/15, 77.65, 78.19, 77.04, 77.83, 16746503
01/22/15, 77.17, 77.75, 76.68, 77.65, 19519458
01/21/15, 76.16, 77.30, 75.85, 76.74, 25096737
01/20/15, 75.72, 76.31, 74.82, 76.24, 22821614
01/16/15, 74.04, 75.32, 73.84, 75.18, 21791529
01/15/15, 76.40, 76.57, 73.54, 74.05, 34133974
01/14/15, 76.42, 77.20, 76.0291, 76.28, 25918564
01/13/15, 77.23, 78.08, 75.85, 76.45, 25179561
01/12/15, 77.84, 78.00, 76.21, 76.72, 19190194
01/09/15, 78.20, 78.62, 77.20, 77.74, 21157007
01/08/15, 76.74, 78.23, 76.08, 78.175, 23960953
01/07/15, 76.76, 77.36, 75.82, 76.15, 22045333
01/06/15, 77.23, 77.59, 75.365, 76.15, 27399288
01/05/15, 77.98, 79.2455, 76.86, 77.19, 26452191
01/02/15, 78.58, 78.93, 77.70, 78.45, 18177475
12/31/14, 79.54, 79.80, 77.86, 78.02, 20040439
12/30/14, 79.85, 80.59, 79.10, 79.22, 14370763
12/29/14, 80.49, 80.96, 79.71, 80.02, 14134666
12/26/14, 81.02, 81.28, 80.51, 80.775, 10647388
12/24/14, 81.03, 81.43, 80.75, 80.77, 7685481
12/23/14, 82.02, 82.17, 80.40, 80.61, 19865820
12/22/14, 80.08, 81.89, 80.00, 81.45, 31395770
12/19/14, 78.75, 80.00, 78.33, 79.88, 43334992
12/18/14, 76.89, 78.40, 76.51, 78.40, 34222081
12/17/14, 75.01, 76.41, 74.90, 76.11, 29203904
12/16/14, 76.19, 77.39, 74.59, 74.69, 31554593
12/15/14, 78.46, 78.58, 76.56, 76.99, 29396532
12/12/14, 77.16, 78.88, 77.02, 77.83, 28091617
12/11/14, 76.52, 78.52, 76.48, 77.73, 33492661
12/10/14, 76.65, 77.55, 76.07, 76.18, 32210532
12/09/14, 75.20, 76.93, 74.78, 76.84, 25358584
12/08/14, 76.18, 77.25, 75.40, 76.52, 25733853
12/05/14, 75.80, 76.76, 75.36, 76.36, 24306446
12/04/14, 74.83, 75.55, 74.66, 75.24, 14390520
12/03/14, 75.38, 75.73, 74.40, 74.88, 16689857
12/02/14, 75.33, 75.91, 75.04, 75.46, 16773884
12/01/14, 77.26, 77.31, 74.80, 75.10, 31789866
11/28/14, 77.67, 78.27, 77.23, 77.70, 15992035
11/26/14, 75.53, 77.78, 75.51, 77.62, 32721585
11/25/14, 74.21, 75.74, 74.13, 75.63, 32250205
11/24/14, 73.54, 74.35, 73.35, 74.01, 22103831
11/21/14, 74.50, 74.50, 73.50, 73.75, 23060382
11/20/14, 72.80, 73.99, 72.51, 73.60, 19154862
11/19/14, 74.01, 74.54, 73.11, 73.33, 25441163
11/18/14, 74.45, 74.80, 73.90, 74.34, 20696643
11/17/14, 74.88, 75.655, 73.88, 74.24, 28701191
11/14/14, 74.27, 74.93, 74.04, 74.88, 19476878
11/13/14, 74.74, 75.24, 73.64, 74.25, 26448451
11/12/14, 74.28, 75.14, 73.54, 74.72, 26536609
11/11/14, 74.95, 74.98, 74.03, 74.61, 18735123
11/10/14, 75.36, 75.4799, 74.61, 75.00, 21575126
11/07/14, 75.39, 75.855, 75.02, 75.60, 20774381
11/06/14, 74.89, 75.60, 74.31, 75.26, 21383194
11/05/14, 76.51, 76.80, 74.42, 74.83, 35912588
11/04/14, 74.23, 75.77, 73.65, 75.76, 39326471
11/03/14, 75.47, 75.52, 73.70, 73.88, 40727330
10/31/14, 74.93, 75.70, 74.45, 74.99, 44544325
10/30/14, 75.05, 75.35, 72.90, 74.11, 83269554
10/29/14, 75.45, 76.88, 74.78, 75.86, 106119520
10/28/14, 80.18, 81.16, 79.57, 80.77, 74211768
10/27/14, 80.74, 80.80, 79.76, 80.28, 30168921
10/24/14, 80.20, 80.8183, 79.32, 80.67, 32247520
10/23/14, 79.38, 80.63, 79.01, 80.04, 35055800
10/22/14, 78.815, 79.85, 78.01, 78.37, 41862393
10/21/14, 77.56, 78.74, 77.15, 78.69, 32252403
10/20/14, 75.60, 77.09, 75.38, 76.95, 34701260
10/17/14, 74.23, 76.00, 73.75, 75.95, 76341638
10/16/14, 70.79, 73.35, 70.58, 72.63, 53529459
10/15/14, 71.69, 73.80, 70.32, 73.21, 61528317
10/14/14, 74.00, 74.18, 72.05, 73.59, 50299288
10/13/14, 73.23, 74.78, 72.52, 72.99, 43937638
10/10/14, 75.59, 76.50, 72.76, 72.91, 52146162
10/09/14, 77.28, 77.7601, 75.85, 75.91, 32487174
10/08/14, 76.18, 77.71, 75.10, 77.52, 32975514
10/07/14, 77.05, 77.95, 76.24, 76.29, 25317488
10/06/14, 77.19, 77.89, 76.85, 77.555, 25729191
10/03/14, 77.76, 78.06, 77.26, 77.44, 23340173
10/02/14, 76.57, 77.48, 75.64, 77.08, 36487612
10/01/14, 78.78, 78.82, 75.90, 76.55, 55090157
09/30/14, 79.35, 79.7067, 78.60, 79.04, 35899444
09/29/14, 78.12, 79.199, 77.91, 79.00, 34030635
09/26/14, 77.59, 78.8416, 77.33, 78.79, 28872012
09/25/14, 78.60, 78.94, 77.13, 77.22, 37532580
09/24/14, 78.10, 78.62, 77.51, 78.535, 30679642
09/23/14, 76.33, 78.63, 76.04, 78.29, 36814111
09/22/14, 77.00, 77.53, 75.95, 76.80, 31961015
09/19/14, 77.40, 78.30, 76.44, 77.91, 76671330
09/18/14, 76.77, 77.33, 76.52, 77.00, 23030936
09/17/14, 75.96, 77.25, 75.57, 76.43, 28693348
09/16/14, 73.52, 76.23, 73.07, 76.08, 37742482
09/15/14, 77.15, 77.25, 73.43, 74.58, 49679130
09/12/14, 78.02, 78.30, 77.10, 77.48, 26744356
09/11/14, 77.13, 78.36, 77.05, 77.92, 32247724
09/10/14, 76.52, 77.95, 76.51, 77.43, 29908606
09/09/14, 77.59, 78.17, 76.20, 76.67, 28881803
09/08/14, 77.26, 78.17, 77.01, 77.89, 28183156
09/05/14, 76.10, 77.38, 75.598, 77.26, 29475854
09/04/14, 75.89, 76.93, 75.53, 75.95, 26676444
09/03/14, 77.14, 77.48, 75.60, 75.83, 32389102
09/02/14, 75.01, 76.70, 74.82, 76.68, 34979438
08/29/14, 74.30, 74.82, 74.01, 74.82, 26241162
08/28/14, 74.00, 74.43, 73.73, 73.855, 21946738
08/27/14, 75.27, 75.49, 74.46, 74.63, 36323060
08/26/14, 75.00, 75.99, 74.73, 75.9601, 23992668
08/25/14, 74.94, 75.28, 74.79, 75.02, 19734103
08/22/14, 74.34, 74.73, 73.57, 74.57, 20897393
08/21/14, 74.92, 75.19, 74.4149, 74.57, 20101979
08/20/14, 74.97, 75.18, 74.62, 74.81, 22916678
08/19/14, 74.81, 75.58, 74.77, 75.29, 26678640
08/18/14, 74.00, 74.72, 73.96, 74.59, 23973658
08/15/14, 74.32, 74.65, 73.00, 73.63, 38909161
08/14/14, 73.97, 74.38, 73.69, 74.296, 22207019
08/13/14, 73.12, 74.25, 73.05, 73.77, 29265662
08/12/14, 73.09, 73.3301, 72.22, 72.83, 27418983
08/11/14, 73.46, 73.91, 73.06, 73.44, 24591177
08/08/14, 73.40, 73.43, 72.56, 73.06, 27202325
08/07/14, 73.00, 74.00, 72.70, 73.17, 38140550
08/06/14, 72.02, 73.72, 71.79, 72.47, 30985533
08/05/14, 73.51, 73.59, 72.18, 72.69, 34986147
08/04/14, 72.36, 73.88, 72.36, 73.51, 30776819
08/01/14, 72.22, 73.22, 71.55, 72.36, 43535314
07/31/14, 74.00, 74.165, 72.44, 72.65, 43991772
07/30/14, 74.21, 75.19, 74.13, 74.677, 36853018
07/29/14, 74.72, 74.92, 73.4229, 73.71, 41324470
07/28/14, 75.17, 75.50, 73.85, 74.92, 41725249
07/25/14, 74.99, 75.67, 74.662, 75.19, 45917435
07/24/14, 75.96, 76.74, 74.51, 74.98, 124167936
07/23/14, 69.74, 71.33, 69.61, 71.29, 78434716
07/22/14, 69.76, 69.77, 68.61, 69.27, 40397693
07/21/14, 68.81, 69.96, 68.50, 69.40, 49539121
07/18/14, 66.80, 68.46, 66.16, 68.4199, 42455649
07/17/14, 67.03, 67.85, 66.04, 66.4099, 38188432
07/16/14, 67.54, 67.94, 67.07, 67.66, 29593589
07/15/14, 67.96, 68.0899, 66.26, 67.165, 44292944
07/14/14, 67.13, 68.17, 66.90, 67.90, 38536924
07/11/14, 65.28, 66.59, 64.79, 66.34, 39212022
07/10/14, 63.31, 65.34, 63.05, 64.8725, 44421915
07/09/14, 63.41, 65.12, 63.15, 64.97, 51431582
07/08/14, 65.06, 65.56, 62.21, 62.76, 68926036
07/07/14, 66.30, 66.57, 65.12, 65.29, 28745099
07/03/14, 66.855, 67.00, 65.76, 66.29, 25203215
07/02/14, 68.04, 68.30, 65.79, 66.45, 41895220
07/01/14, 67.58, 68.44, 67.39, 68.06, 33243166
06/30/14, 67.46, 67.92, 67.13, 67.29, 27201749
06/27/14, 67.31, 67.70, 66.84, 67.60, 46460627
06/26/14, 68.00, 68.00, 66.90, 67.13, 47713944
06/25/14, 65.58, 67.48, 65.57, 67.44, 44308249
06/24/14, 65.36, 67.17, 65.27, 65.72, 57334867
06/23/14, 64.32, 65.66, 64.22, 65.37, 34560121
06/20/14, 64.46, 64.81, 63.35, 64.50, 46466073
06/19/14, 65.46, 65.5756, 64.21, 64.3415, 34245182
06/18/14, 64.49, 65.75, 64.05, 65.60, 35570154
06/17/14, 64.10, 64.88, 63.93, 64.40, 27714816
06/16/14, 64.16, 64.88, 63.75, 64.19, 31045811
06/13/14, 64.70, 64.97, 63.83, 64.50, 29418910
06/12/14, 65.85, 66.47, 64.06, 64.2901, 55729828
06/11/14, 65.32, 65.80, 64.90, 65.781, 44241926
06/10/14, 63.53, 65.82, 63.50, 65.77, 69338140
06/09/14, 62.40, 63.34, 61.79, 62.88, 37617413
06/06/14, 63.37, 63.48, 62.15, 62.50, 42442096
06/05/14, 63.66, 64.36, 62.82, 63.186, 47352368
06/04/14, 62.45, 63.59, 62.07, 63.34, 36513991
06/03/14, 62.62, 63.42, 62.32, 62.87, 32216707
06/02/14, 63.23, 63.59, 62.05, 63.08, 35995537
05/30/14, 63.95, 64.17, 62.56, 63.30, 45283577
05/29/14, 63.84, 64.30, 63.51, 63.83, 42699670
05/28/14, 63.39, 64.14, 62.62, 63.51, 47795088
05/27/14, 61.62, 63.51, 61.57, 63.48, 55681663
05/23/14, 60.41, 61.45, 60.15, 61.351, 38293993
05/22/14, 60.94, 61.48, 60.40, 60.52, 54200116
05/21/14, 58.56, 60.50, 58.25, 60.49, 58991505
05/20/14, 59.50, 60.19, 58.18, 58.56, 53931469
05/19/14, 57.89, 59.56, 57.57, 59.21, 43033925
05/16/14, 58.31, 58.45, 57.31, 58.0199, 47933075
05/15/14, 59.26, 59.38, 57.52, 57.919, 56813940
05/14/14, 59.53, 60.45, 58.95, 59.23, 47428583
05/13/14, 59.66, 60.89, 59.51, 59.83, 48525476
05/12/14, 57.98, 59.90, 57.98, 59.83, 48575487
05/09/14, 56.85, 57.65, 56.38, 57.24, 52583858
05/08/14, 57.23, 58.82, 56.50, 56.76, 61251053
05/07/14, 58.77, 59.30, 56.26, 57.39, 78587247
05/06/14, 60.98, 61.15, 58.49, 58.53, 55900809
05/05/14, 59.67, 61.35, 59.18, 61.22, 46057411
05/02/14, 61.30, 61.89, 60.18, 60.46, 54189197
05/01/14, 60.43, 62.28, 60.21, 61.15, 82428606
04/30/14, 57.58, 59.85, 57.16, 59.78, 76093004
04/29/14, 56.09, 58.28, 55.84, 58.15, 75557202
04/28/14, 58.05, 58.31, 54.66, 56.14, 107757756
04/25/14, 59.97, 60.01, 57.57, 57.71, 92501529
04/24/14, 63.60, 63.65, 59.77, 60.87, 138769345
04/23/14, 63.45, 63.48, 61.26, 61.36, 96564750
04/22/14, 62.65, 63.44, 62.22, 63.0301, 60631312
04/21/14, 59.46, 61.24, 59.15, 61.24, 60363619
04/17/14, 59.30, 60.58, 58.72, 58.94, 88040346
04/16/14, 59.79, 60.19, 57.74, 59.72, 78773521
04/15/14, 59.29, 59.68, 55.88, 59.09, 108622706
04/14/14, 60.09, 60.45, 57.78, 58.89, 72324603
04/11/14, 57.60, 60.31, 57.31, 58.53, 91451960
04/10/14, 63.08, 63.18, 58.68, 59.16, 114987616
04/09/14, 59.63, 62.4558, 59.1882, 62.41, 100215307
04/08/14, 57.68, 58.71, 57.17, 58.1901, 78835935
04/07/14, 55.90, 58.00, 55.44, 56.95, 108487569
04/04/14, 59.94, 60.20, 56.32, 56.749, 125465774
04/03/14, 62.55, 63.17, 59.13, 59.49, 83859330
04/02/14, 63.21, 63.91, 62.21, 62.72, 66276613
04/01/14, 60.46, 62.66, 60.24, 62.62, 59291210
03/31/14, 60.78, 61.52, 59.87, 60.24, 53011205
03/28/14, 61.34, 61.95, 59.335, 60.01, 67051528
03/27/14, 60.51, 61.90, 57.98, 60.97, 112649694
03/26/14, 64.74, 64.95, 60.37, 60.385, 97689774
03/25/14, 64.89, 66.19, 63.78, 64.89, 68785500
03/24/14, 67.19, 67.36, 63.36, 64.10, 85695872
03/21/14, 67.53, 67.92, 66.1786, 67.24, 60041228
03/20/14, 68.01, 68.23, 66.82, 66.97, 44438500
03/19/14, 69.17, 69.29, 67.465, 68.24, 43980558
03/18/14, 68.76, 69.60, 68.30, 69.19, 40827226
03/17/14, 68.18, 68.95, 66.62, 68.7399, 52196699
03/14/14, 68.49, 69.43, 67.46, 67.72, 48226824
03/13/14, 71.29, 71.35, 68.15, 68.83, 57091157
03/12/14, 69.86, 71.35, 69.00, 70.8799, 46400431
03/11/14, 72.50, 72.59, 69.96, 70.10, 59615238
03/10/14, 70.77, 72.15, 70.51, 72.03, 59949746
03/07/14, 71.08, 71.18, 69.47, 69.80, 38985763
03/06/14, 71.88, 71.89, 70.25, 70.84, 46126260
03/05/14, 69.69, 71.97, 69.62, 71.57, 74649486
03/04/14, 68.66, 68.90, 67.62, 68.80, 42164222
03/03/14, 66.96, 68.05, 66.51, 67.41, 56900444
02/28/14, 69.47, 69.88, 67.38, 68.46, 66900863
02/27/14, 69.34, 70.01, 68.87, 68.94, 41695855
02/26/14, 70.19, 71.22, 68.85, 69.26, 55400399
02/25/14, 70.95, 71.00, 69.45, 69.85, 52189031
02/24/14, 68.74, 71.44, 68.54, 70.78, 76951946
02/21/14, 69.69, 69.96, 68.45, 68.59, 70991892
02/20/14, 67.73, 70.11, 65.727, 69.63, 131043748
02/19/14, 67.05, 69.08, 67.00, 68.06, 64258631
02/18/14, 66.94, 67.5397, 66.07, 67.30, 43862297
02/14/14, 67.50, 67.58, 66.72, 67.09, 36786427
02/13/14, 64.18, 67.33, 64.05, 67.33, 62013396
02/12/14, 64.92, 65.06, 64.05, 64.45, 47409857
02/11/14, 63.75, 65.00, 63.35, 64.851, 45746832
02/10/14, 64.30, 64.49, 63.473, 63.548, 43736562
02/07/14, 62.27, 64.57, 62.22, 64.32, 60835746
02/06/14, 61.46, 62.78, 61.46, 62.16, 42153754
02/05/14, 62.74, 63.16, 61.27, 62.19, 53032420
02/04/14, 62.05, 63.14, 61.82, 62.75, 46064897
02/03/14, 63.03, 63.77, 60.70, 61.48, 75105994
01/31/14, 60.47, 63.37, 60.17, 62.57, 87930298
01/30/14, 62.12, 62.50, 60.46, 61.08, 150438699
01/29/14, 54.61, 54.95, 53.19, 53.53, 98089932
01/28/14, 54.02, 55.28, 54.00, 55.14, 48364998
01/27/14, 54.73, 54.9401, 51.85, 53.55, 74142331
01/24/14, 56.15, 56.42, 54.40, 54.45, 55545338
01/23/14, 56.37, 56.68, 55.6855, 56.63, 47996403
01/22/14, 58.85, 59.31, 57.10, 57.51, 61495880
01/21/14, 56.60, 58.58, 56.50, 58.51, 48734147
01/17/14, 57.30, 57.82, 56.07, 56.30, 40883205
01/16/14, 57.26, 58.02, 56.83, 57.19, 34599775
01/15/14, 57.98, 58.57, 57.27, 57.60, 33730619
01/14/14, 56.46, 57.78, 56.10, 57.74, 37590987
01/13/14, 57.91, 58.25, 55.38, 55.91, 63106519
01/10/14, 57.13, 58.30, 57.06, 57.94, 42529258
01/09/14, 58.65, 58.96, 56.65, 57.22, 92349222
01/08/14, 57.60, 58.41, 57.23, 58.23, 56800776
01/07/14, 57.70, 58.55, 57.22, 57.92, 77329009
01/06/14, 54.42, 57.26, 54.05, 57.20, 68974359
01/03/14, 55.02, 55.65, 54.53, 54.557, 38287706
01/02/14, 54.83, 55.22, 54.19, 54.71, 43257622
12/31/13, 54.12, 54.86, 53.91, 54.649, 43152127
12/30/13, 54.93, 55.18, 53.43, 53.71, 68307317
12/27/13, 57.48, 57.68, 55.25, 55.44, 60465751
12/26/13, 58.32, 58.38, 57.37, 57.73, 55101367
12/24/13, 58.27, 58.58, 56.91, 57.96, 46617754
12/23/13, 55.50, 58.32, 55.45, 57.77, 98296983
12/20/13, 54.91, 55.15, 54.23, 55.12, 239823912
12/19/13, 54.345, 55.19, 53.95, 55.05, 89825393
12/18/13, 55.57, 55.89, 53.75, 55.57, 76003479
12/17/13, 54.75, 55.18, 54.24, 54.86, 78751463
12/16/13, 53.27, 54.50, 52.91, 53.81, 85118518
12/13/13, 51.6109, 53.50, 51.34, 53.32, 82640992
12/12/13, 51.03, 52.07, 50.66, 51.83, 92723034
12/11/13, 50.555, 50.77, 49.01, 49.38, 65776366
12/10/13, 48.62, 50.77, 48.54, 50.245, 68478561
12/09/13, 48.0601, 48.97, 47.74, 48.84, 36055891
12/06/13, 48.98, 49.39, 47.71, 47.94, 42937659
12/05/13, 48.15, 48.70, 47.87, 48.34, 43855036
12/04/13, 46.46, 48.77, 46.26, 48.62, 60890176
12/03/13, 46.75, 47.20, 46.29, 46.73, 32085905
12/02/13, 46.90, 47.54, 46.26, 47.06, 50773647
11/29/13, 46.75, 47.21, 46.50, 47.01, 22953916
11/27/13, 45.97, 46.67, 45.53, 46.49, 44993195
11/26/13, 44.66, 46.17, 43.55, 45.89, 82016490
11/25/13, 46.36, 46.65, 44.04, 44.82, 82565324
11/22/13, 47.04, 47.27, 45.96, 46.23, 40545375
11/21/13, 46.99, 47.46, 46.685, 46.70, 34886170
11/20/13, 46.61, 47.55, 46.31, 46.43, 53932698
11/19/13, 46.26, 47.00, 45.72, 46.36, 75457125
11/18/13, 48.47, 48.84, 45.80, 45.83, 85686982
11/15/13, 49.11, 49.48, 48.71, 49.01, 42452937
11/14/13, 48.70, 49.57, 48.03, 48.99, 75042142
11/13/13, 46.23, 48.74, 46.06, 48.71, 79245346
11/12/13, 46.00, 47.37, 45.83, 46.605, 68072011
11/11/13, 47.04, 47.53, 45.73, 46.20, 80728008
11/08/13, 47.81, 48.65, 47.25, 47.53, 70540183
11/07/13, 49.24, 49.87, 47.30, 47.56, 96906912
11/06/13, 50.26, 50.45, 48.71, 49.12, 67889337
11/05/13, 47.79, 50.18, 47.51, 50.105, 76835006
11/04/13, 49.365, 49.75, 48.02, 48.22, 80371218
11/01/13, 50.85, 52.09, 49.72, 49.75, 95032876
10/31/13, 47.155, 52.00, 46.50, 50.205, 248809006
10/30/13, 50.00, 50.21, 48.75, 49.01, 127072652
10/29/13, 50.73, 50.79, 49.25, 49.395, 102143469
10/28/13, 51.54, 51.70, 49.61, 50.229, 73472347
10/25/13, 53.18, 53.24, 51.88, 51.95, 45085348
10/24/13, 52.38, 52.84, 51.5928, 52.445, 46775185
10/23/13, 51.75, 52.25, 51.13, 51.90, 57207154
10/22/13, 54.33, 54.76, 52.20, 52.675, 83203892
10/21/13, 54.68, 54.81, 53.51, 53.85, 58235283
10/18/13, 54.18, 54.825, 53.60, 54.22, 88260093
10/17/13, 51.12, 52.22, 50.95, 52.21, 71521899
10/16/13, 50.04, 51.24, 49.90, 51.135, 64678247
10/15/13, 49.99, 51.00, 49.18, 49.50, 81166571
10/14/13, 48.31, 49.63, 47.91, 49.51, 68780552
10/11/13, 49.18, 49.87, 48.79, 49.11, 58428451
10/10/13, 47.865, 49.68, 47.83, 49.05, 99773784
10/09/13, 47.375, 47.84, 45.26, 46.77, 147296862
10/08/13, 50.60, 50.60, 47.08, 47.14, 136081330
10/07/13, 50.73, 51.29, 50.40, 50.515, 57203957
10/04/13, 49.77, 51.16, 49.57, 51.04, 74446947
10/03/13, 50.47, 50.72, 49.06, 49.183, 82045323
10/02/13, 50.13, 51.10, 49.95, 50.28, 62834429
10/01/13, 49.97, 51.03, 49.45, 50.42, 98113699
09/30/13, 50.14, 51.60, 49.80, 50.23, 100095417
09/27/13, 50.29, 51.28, 49.86, 51.24, 81410460
09/26/13, 50.01, 50.60, 49.50, 50.39, 98220046
09/25/13, 49.23, 49.54, 48.46, 49.46, 87879619
09/24/13, 48.505, 49.66, 48.16, 48.45, 136716101
09/23/13, 47.28, 47.55, 46.29, 47.19, 75319202
09/20/13, 46.32, 47.60, 45.74, 47.49, 115508400
09/19/13, 45.51, 46.05, 45.23, 45.98, 63972369
09/18/13, 44.84, 45.47, 44.395, 45.23, 79316945
09/17/13, 42.50, 45.44, 42.43, 45.07, 91934557
09/16/13, 44.85, 44.94, 42.43, 42.51, 70807761
09/13/13, 45.04, 45.08, 43.93, 44.31, 52765299
09/12/13, 45.53, 45.62, 44.65, 44.75, 68072239
09/11/13, 43.39, 45.09, 43.11, 45.04, 72328246
09/10/13, 44.24, 44.26, 43.23, 43.60, 54540282
09/09/13, 44.36, 44.79, 43.70, 44.04, 75794696
09/06/13, 43.09, 44.61, 42.40, 43.95, 117535626
09/05/13, 41.79, 42.765, 41.77, 42.66, 50035380
09/04/13, 42.01, 42.17, 41.44, 41.78, 42581854
09/03/13, 41.84, 42.165, 41.51, 41.87, 48774896
08/30/13, 42.025, 42.26, 41.06, 41.294, 67735053
08/29/13, 40.89, 41.78, 40.80, 41.28, 58303395
08/28/13, 39.96, 40.85, 39.88, 40.548, 57918194
08/27/13, 40.68, 41.20, 39.42, 39.64, 72695050
08/26/13, 40.90, 41.94, 40.62, 41.34, 94162358
08/23/13, 39.00, 40.63, 38.93, 40.55, 86442283
08/22/13, 38.37, 38.75, 38.34, 38.55, 21931163
08/21/13, 38.38, 38.85, 38.145, 38.32, 46116868
08/20/13, 38.35, 38.58, 37.69, 38.41, 57995140
08/19/13, 37.43, 38.28, 37.14, 37.81, 57609591
08/16/13, 36.97, 37.49, 36.90, 37.08, 45840714
08/15/13, 36.36, 37.07, 36.0201, 36.56, 56521095
08/14/13, 36.83, 37.55, 36.62, 36.65, 48423890
08/13/13, 38.24, 38.32, 36.77, 37.019, 65379198
08/12/13, 38.20, 38.50, 38.10, 38.22, 31160951
08/09/13, 38.59, 38.74, 38.01, 38.50, 43620024
08/08/13, 39.13, 39.19, 38.43, 38.54, 41300906
08/07/13, 38.61, 38.94, 37.70, 38.87, 68854764
08/06/13, 39.11, 39.25, 37.94, 38.55, 63950791
08/05/13, 38.43, 39.32, 38.25, 39.189, 79994774
08/02/13, 37.66, 38.49, 37.50, 38.05, 73058424
08/01/13, 37.30, 38.29, 36.92, 37.489, 106066472
07/31/13, 37.96, 38.31, 36.33, 36.80, 154828679
07/30/13, 35.65, 37.96, 35.32, 37.627, 173582710
07/29/13, 34.07, 35.63, 34.01, 35.43, 124884870
07/26/13, 33.77, 34.73, 33.56, 34.01, 136028897
07/25/13, 33.545, 34.88, 32.75, 34.359, 365935212
07/24/13, 26.32, 26.53, 26.05, 26.51, 82635587
07/23/13, 26.10, 26.30, 25.97, 26.13, 28221534
07/22/13, 25.99, 26.13, 25.72, 26.045, 27526213
07/19/13, 25.82, 26.1077, 25.60, 25.881, 46544938
07/18/13, 26.75, 26.77, 26.12, 26.18, 24806825
07/17/13, 26.37, 26.78, 26.30, 26.65, 21518463
07/16/13, 26.39, 26.75, 26.01, 26.32, 30817554
07/15/13, 25.93, 26.43, 25.65, 26.28, 24233957
07/12/13, 25.74, 25.93, 25.55, 25.91, 16537840
07/11/13, 25.96, 26.00, 25.45, 25.81, 26777354
07/10/13, 25.58, 25.83, 25.47, 25.80, 26721794
07/09/13, 25.07, 25.49, 25.03, 25.48, 30387889
07/08/13, 24.47, 25.04, 24.42, 24.71, 27073983
07/05/13, 24.65, 24.66, 24.20, 24.37, 20229451
07/03/13, 24.22, 24.71, 24.15, 24.52, 10404332
07/02/13, 24.70, 24.77, 24.30, 24.41, 18394008
07/01/13, 24.9694, 25.0601, 24.62, 24.81, 20582195
06/28/13, 24.68, 24.98, 24.42, 24.88, 96778879
06/27/13, 24.24, 24.84, 24.21, 24.66, 34694013
06/26/13, 24.51, 24.65, 23.99, 24.16, 29890205
06/25/13, 24.14, 24.43, 24.04, 24.25, 24719988
06/24/13, 23.95, 24.11, 23.38, 23.935, 40625948
06/21/13, 24.59, 24.70, 24.05, 24.53, 45833818
06/20/13, 24.28, 24.745, 23.65, 23.90, 42765586
06/19/13, 24.20, 25.19, 24.10, 24.309, 31790525
06/18/13, 24.09, 24.69, 24.08, 24.21, 36709004
06/17/13, 23.91, 24.25, 23.75, 24.022, 33664419
06/14/13, 23.56, 23.89, 23.26, 23.63, 30603847
06/13/13, 23.72, 23.83, 23.265, 23.73, 31189247
06/12/13, 24.16, 24.26, 23.58, 23.77, 26445790
06/11/13, 24.03, 24.35, 24.00, 24.03, 29885809
06/10/13, 24.06, 24.60, 23.99, 24.33, 58392986
06/07/13, 23.03, 23.40, 22.86, 23.291, 38699124
06/06/13, 22.99, 23.09, 22.67, 22.97, 31260660
06/05/13, 23.35, 23.705, 22.79, 22.899, 53819645
06/04/13, 23.89, 23.93, 23.32, 23.52, 34808997
06/03/13, 24.265, 24.32, 23.71, 23.848, 35733795
05/31/13, 24.63, 24.95, 24.27, 24.348, 35924917
05/30/13, 24.13, 24.779, 23.93, 24.55, 60733122
05/29/13, 23.79, 23.81, 23.26, 23.32, 64237702
05/28/13, 24.54, 24.54, 23.92, 24.10, 50079642
05/24/13, 24.97, 24.97, 24.08, 24.3125, 58727882
05/23/13, 24.80, 25.53, 24.77, 25.06, 37697202
05/22/13, 25.65, 25.85, 24.92, 25.159, 45314475
05/21/13, 25.87, 26.075, 25.59, 25.66, 26261210
05/20/13, 26.18, 26.19, 25.69, 25.759, 42402874
05/17/13, 26.40, 26.60, 26.20, 26.25, 29462605
05/16/13, 26.48, 26.55, 25.90, 26.13, 35506976
05/15/13, 26.92, 26.99, 26.40, 26.60, 30299761
05/14/13, 26.8854, 27.28, 26.82, 27.07, 24930207
05/13/13, 26.60, 27.325, 26.531, 26.82, 29068764
05/10/13, 27.14, 27.30, 26.57, 26.68, 30847022
05/09/13, 27.08, 27.55, 26.85, 27.04, 33457150
05/08/13, 26.88, 27.30, 26.65, 27.12, 34654851
05/07/13, 27.55, 27.85, 26.85, 26.889, 41259083
05/06/13, 28.33, 28.46, 27.48, 27.57, 43939307
05/03/13, 29.04, 29.07, 28.15, 28.311, 58506376
05/02/13, 28.0099, 29.02, 27.98, 28.97, 104256921
05/01/13, 27.85, 27.915, 27.31, 27.43, 64567590
04/30/13, 27.13, 27.85, 27.005, 27.769, 36245633
04/29/13, 27.16, 27.41, 26.86, 26.98, 29201070
04/26/13, 26.60, 27.62, 26.60, 26.85, 33017958
04/25/13, 26.07, 26.40, 26.00, 26.14, 17149965
04/24/13, 25.93, 26.40, 25.80, 26.11, 19729809
04/23/13, 26.215, 26.33, 25.77, 25.98, 25191467
04/22/13, 25.81, 26.36, 25.70, 25.97, 25687549
04/19/13, 25.62, 25.96, 25.33, 25.73, 20380862
04/18/13, 26.82, 26.82, 25.15, 25.69, 39058905
